date,Equity
2024-07-24,1.0172730612523246
2024-07-25,1.0201445233259125
2024-07-26,1.0235969151483402
2024-07-29,1.013137425488982
2024-07-30,1.0310733985440816
2024-07-31,0.9997781264051441
2024-08-01,1.039579171747649
2024-08-02,1.0713374483337579
2024-08-05,1.084920718081871
2024-08-06,1.0766025299188344
2024-08-07,1.0895714015618518
2024-08-08,1.0777116294586135
2024-08-09,1.0804953769336056
2024-08-12,1.078692403770001
2024-08-13,1.0577365059592423
2024-08-14,1.0649676027371457
2024-08-15,1.0566917199729091
2024-08-16,1.0470015128772507
2024-08-19,1.030429826577107
2024-08-20,1.0383484234837825
2024-08-21,1.0404864367191158
2024-08-22,1.056820359429213
2024-08-23,1.0397435932868113
2024-08-26,1.0473854235345146
2024-08-27,1.0498316565321764
2024-08-28,1.057394157729781
2024-08-29,1.072516891885075
2024-08-30,1.0584082567907453
2024-09-03,1.0789044185563792
2024-09-04,1.0688593089069747
2024-09-05,1.068820206224548
2024-09-06,1.0740021803160558
2024-09-09,1.0813192096129918
2024-09-10,1.0965165119458222
2024-09-11,1.1175240606311894
2024-09-12,1.1272280966599202
2024-09-13,1.1276390593787131
2024-09-16,1.1281452382305452
2024-09-17,1.1222507637732808
2024-09-18,1.117113365342536
2024-09-19,1.1118588807779537
2024-09-20,1.1157283837352405
2024-09-23,1.1165800805873065
2024-09-24,1.118550209570846
2024-09-25,1.1293125447662737
2024-09-26,1.1239449501383212
2024-09-27,1.1080374536484237
2024-09-30,1.1016277164313408
2024-10-01,1.1153402608872702
2024-10-02,1.1133075615191372
2024-10-03,1.1089719380099845
2024-10-04,1.0948021321048202
2024-10-07,1.0873249840945929
2024-10-08,1.0788820482379093
2024-10-09,1.0806694949228677
2024-10-10,1.081418263789024
2024-10-11,1.0943112155331947
2024-10-14,1.0887731516131405
2024-10-15,1.101869362184221
2024-10-16,1.0951803923848948
2024-10-17,1.0908368314228851
2024-10-18,1.0909688807141806
2024-10-21,1.0835796922562295
2024-10-22,1.090808376859144
2024-10-23,1.1065770351638788
2024-10-24,1.061257560072205
2024-10-25,1.0550984711116989
2024-10-28,1.0579126167576245
2024-10-29,1.0599674874484322
2024-10-30,1.0725228755775964
2024-10-31,1.0780560104880985
2024-11-01,1.0991316940865417
2024-11-04,1.1025319636663249
2024-11-05,1.1047921082371672
2024-11-06,1.1096022895675677
2024-11-07,1.0901582074890839
2024-11-08,1.075581065311046
2024-11-11,1.0555304275447592
2024-11-12,1.0712530990649447
2024-11-13,1.0796433536719674
2024-11-14,1.0876208803579388
2024-11-15,1.0811526766367616
2024-11-18,1.0631001198350523
2024-11-19,1.0680876283993772
2024-11-20,1.0660892286434878
2024-11-21,1.0809625924411663
2024-11-22,1.0788391678084386
2024-11-25,1.0758503485937103
2024-11-26,1.0828852944113225
2024-11-27,1.0830755039115065
2024-11-29,1.0799355432469087
2024-12-02,1.0657137705279829
2024-12-03,1.0680623223681178
2024-12-04,1.0777181779446507
2024-12-05,1.0835784997915774
2024-12-06,1.0956435803170503
2024-12-09,1.0914374122487038
2024-12-10,1.0794716904905535
2024-12-11,1.0927308344259887
2024-12-12,1.0907500463562492
2024-12-13,1.0926712558298242
2024-12-16,1.0950201538247029
2024-12-17,1.1002897605684274
2024-12-18,1.0792946008569644
2024-12-19,1.0772147597145434
2024-12-20,1.0681677591919676
2024-12-23,1.0832727185268463
2024-12-24,1.0941885344941533
2024-12-26,1.085893602214677
2024-12-27,1.0743743571029796
2024-12-30,1.0673796040638417
2024-12-31,1.0575928550638916
2025-01-02,1.0599704433169055
2025-01-03,1.0835564080463642
2025-01-06,1.0961833925055129
2025-01-07,1.073192179262055
2025-01-08,1.066567778699689
2025-01-10,1.0635762402315059
2025-01-13,1.0660148331248935
2025-01-14,1.0571776813288636
2025-01-15,1.07993285440556
2025-01-16,1.0776445094028448
2025-01-17,1.0854840020642875
2025-01-21,1.093552573960741
2025-01-22,1.1058104910618791
2025-01-23,1.1080596300399301
2025-01-24,1.0991263499187363
2025-01-27,1.0674603811889767
2025-01-28,1.081573531694067
2025-01-29,1.0678848812289556
2025-01-30,1.0594731938412043
2025-01-31,1.0557795594977382
2025-02-03,1.0752851472919338
2025-02-04,1.0662126348420822
2025-02-05,1.0728332192016314
2025-02-06,1.0754576263696725
2025-02-07,1.0826264936351437
2025-02-10,1.0817657787755106
2025-02-11,1.0970015592803948
2025-02-12,1.08777086648782
2025-02-13,1.0684775850884978
2025-02-14,1.06284983812287
2025-02-18,1.059849328391666
2025-02-19,1.05669505884762
2025-02-20,1.0596469266706792
2025-02-21,1.0743637952564817
2025-02-24,1.075658517646592
2025-02-25,1.086288720378599
2025-02-26,1.1015574654878755
2025-02-27,1.1170084772169038
2025-02-28,1.1065139102762493
2025-03-03,1.1161659428253656
2025-03-04,1.1054630299472494
2025-03-05,1.109584941999634
2025-03-06,1.1139245475589226
2025-03-07,1.112034482810114
2025-03-10,1.13208233400734
2025-03-11,1.1191689735544743
2025-03-12,1.0944959725358514
2025-03-13,1.0830517936275463
2025-03-14,1.0842429215990363
2025-03-17,1.09178516772731
2025-03-18,1.1049870398765518
2025-03-19,1.0969864349464271
2025-03-20,1.0960047734016518
2025-03-21,1.0986674756117127
2025-03-24,1.0846355562671797
2025-03-25,1.0894244854051542
2025-03-26,1.1029180931021754
2025-03-27,1.10756192432582
2025-03-28,1.0974119754798766
2025-03-31,1.0995141131503454
2025-04-01,1.0784856023891545
2025-04-02,1.0753894487735045
2025-04-03,1.068784168265208
2025-04-04,1.0633273928211355
2025-04-07,1.0550117373136618
2025-04-08,1.0561104211768153
2025-04-09,1.0386963423398288
2025-04-10,1.0365196283451918
2025-04-11,1.0569084640321305
2025-04-14,1.0625717008219644
2025-04-15,1.0548289676676705
2025-04-16,1.0631724006338192
2025-04-17,1.0670417625907924
2025-04-21,1.0727059165295856
2025-04-22,1.0772269203701443
2025-04-23,1.0749740474755638
2025-04-24,1.0783050261356502
2025-04-25,1.0566738322846387
2025-04-28,1.0570627065340605
2025-04-29,1.0528381953492836
2025-04-30,1.0555328502786163
2025-05-01,1.065632058177498
2025-05-02,1.071052801692192
2025-05-05,1.078328670729432
2025-05-06,1.0779250364065702
2025-05-07,1.0653969141890232
2025-05-08,1.0650052190223094
2025-05-09,1.0545854681540872
2025-05-12,1.0381588479899013
2025-05-13,1.011036227001394
2025-05-14,1.0044693607252704
2025-05-15,1.0107159192812385
2025-05-16,1.0159078597084679
2025-05-19,1.0234119032478102
2025-05-20,1.023158293291111
2025-05-21,1.0296695399308209
2025-05-22,1.0285048593293857
2025-05-23,1.03426936454852
2025-05-27,1.0266904659355867
2025-05-28,1.0243472952217478
2025-05-29,1.0205061014180132
2025-05-30,1.0340768437465824
2025-06-02,1.0261353642280169
2025-06-03,1.0361040000025814
2025-06-04,1.0299288201473524
2025-06-05,1.0455296582106552
2025-06-06,1.0325990189009626
2025-06-09,1.0195205851517146
2025-06-10,1.0104863827775987
2025-06-11,1.0075270387956419
2025-06-12,1.0135677086254151
2025-06-13,1.0079597563077243
2025-06-16,1.00064125930857
2025-06-17,1.003788956334294
2025-06-18,1.00946492328461
2025-06-20,1.0256819517111302
2025-06-23,1.0146554373218561
2025-06-24,1.0151742359172573
2025-06-25,1.0272428765760417
2025-06-26,1.0158010224951588
2025-06-27,1.010723956389589
2025-06-30,1.0233385510492494
2025-07-01,1.0306499554404829
2025-07-02,1.024593034212255
2025-07-03,1.0224303009311109
2025-07-07,1.0359585698990479
2025-07-08,1.0442282316819902
2025-07-09,1.0449679785268196
2025-07-10,1.0326732594498496
2025-07-11,1.0220342644367135
2025-07-14,1.0176849324437203
2025-07-15,1.0226722063131333
2025-07-16,1.028529739731738
2025-07-17,1.02329419039243
2025-07-18,1.0162214307543431
2025-07-21,1.0139085955051146
2025-07-22,1.0129058101261945
2025-07-23,1.0163305128259248
2025-07-24,1.0290132329810369
2025-07-25,1.020124553489885
2025-07-28,1.0177721880580897
2025-07-29,1.0148657856945058
2025-07-30,1.0127944252305068
2025-07-31,1.0287787017415055
2025-08-01,1.051108941140247
2025-08-04,1.0553160246202893
2025-08-05,1.0579121413972528
2025-08-06,1.061886093424455
2025-08-07,1.0742289469423087
2025-08-08,1.0840755593260711
2025-08-11,1.0786006355330542
2025-08-12,1.0707444487416973
2025-08-13,1.0728770362017173
2025-08-14,1.067339646257265
2025-08-15,1.0711162784264225
2025-08-18,1.0742604812059502
2025-08-19,1.081260345592741
2025-08-20,1.0864114220630672
2025-08-21,1.0841501168638694
2025-08-22,1.0688640207006188
2025-08-25,1.069466704877386
2025-08-26,1.0651549277335366
2025-08-27,1.0667755952387625
2025-08-28,1.0661933477591423
2025-08-29,1.0763542149795664
2025-09-02,1.0795614032401548
2025-09-03,1.1023397909073387
2025-09-04,1.090265604727124
2025-09-05,1.1014680296576935
2025-09-08,1.100154432162965
2025-09-09,1.0893541712900998
2025-09-10,1.0781243718478175
2025-09-11,1.074997011330151
2025-09-12,1.061964458338018
2025-09-15,1.0576300225273214
2025-09-16,1.051573902816976
2025-09-17,1.0568377962229338
2025-09-18,1.0501758764437816
2025-09-19,1.0493475643033323
2025-09-22,1.0523959899303836
2025-09-23,1.0700421679470877
2025-09-24,1.0586466986815075
2025-09-25,1.0749106963580546
2025-09-26,1.0657981048398677
2025-09-29,1.0575253859875522
2025-09-30,1.0572353895981323
2025-10-01,1.0606451124983136
2025-10-02,1.0583770211848913
2025-10-03,1.0472781640881441
2025-10-06,1.0620105896390437
2025-10-07,1.0538702857332873
2025-10-08,1.0569175577502201
2025-10-09,1.0500048103109176
2025-10-10,1.0315341584512272
2025-10-13,1.0438927198977404
2025-10-14,1.057481180397242
2025-10-15,1.0674110703776998
2025-10-16,1.0592561266010676
2025-10-17,1.0679823587431918
2025-10-20,1.0822333609206
2025-10-21,1.0858808794810595
2025-10-22,1.0812741973756284
2025-10-23,1.0877264500878725
2025-10-24,1.0843676256176638
2025-10-27,1.0952191230202002
2025-10-28,1.0869103340441
2025-10-29,1.087195377636404
2025-10-30,1.0618979195399516
2025-10-31,1.079167313899491
2025-11-03,1.0651678304099368
2025-11-04,1.0782459710367642
2025-11-05,1.0759812722155224
2025-11-06,1.084047799160906
2025-11-07,1.0872310456994183
2025-11-10,1.077764057821639
2025-11-11,1.0864280396657737
2025-11-12,1.0814616097413572
2025-11-13,1.1005933074135015
2025-11-14,1.1018281340868865
2025-11-17,1.1031752837848343
2025-11-18,1.1105758898127507
2025-11-19,1.0993424872241615
2025-11-20,1.120632701287877
2025-11-21,1.1271134557340023
2025-11-24,1.1230825161630051
2025-11-25,1.1378099383217484
2025-11-26,1.1333398474355316
2025-11-28,1.1393315278096958
2025-12-01,1.1362889376312584
2025-12-02,1.1395738210823267
2025-12-03,1.1233425751055324
2025-12-04,1.1172653222766937
2025-12-05,1.1225087142926309
2025-12-08,1.126121884333194
2025-12-09,1.1273414088158404
2025-12-10,1.1218139964008669
2025-12-11,1.1203189814380896
2025-12-12,1.1174668469080968
2025-12-15,1.1098143003543675
2025-12-16,1.1058872754624602
2025-12-17,1.1133232926982302
2025-12-18,1.1107270123854776
2025-12-19,1.103380921798476
2025-12-22,1.0972921057729401
2025-12-23,1.095122425581475
2025-12-24,1.0963394732570266
2025-12-26,1.0966742890092682
2025-12-29,1.1049638301871005
2025-12-30,1.1098472154892949
2025-12-31,1.1101858872894368
2026-01-02,1.109525146049841
2026-01-05,1.0943116646153381
2026-01-06,1.0996357269319503
2026-01-07,1.1063832555245257
2026-01-08,1.0893699575940239
2026-01-09,1.0817725813791148
2026-01-12,1.0765053014306771
2026-01-13,1.0798492688355563
2026-01-14,1.0833207210082612
2026-01-15,1.0908984128894363
2026-01-16,1.090942967178602
